 -1.798281,  2.002107,  9.252375
 -1.827133,  2.032827,  9.237141
 -1.855499,  2.063270,  9.221867
 -1.883691,  2.093369,  9.206498
 -1.911380,  2.123192,  9.191104
 -1.938885,  2.152668,  9.175629
 -1.965873,  2.181869,  9.160143
 -1.992667,  2.210721,  9.144590
 -2.018929,  2.239301,  9.129040
 -2.044989,  2.267532,  9.113436
 -2.070503,  2.295492,  9.097851
 -2.095806,  2.323102,  9.082224
 -2.120550,  2.350446,  9.066631
 -2.145076,  2.377439,  9.051008
 -2.169030,  2.404170,  9.035433
 -2.192758,  2.430550,  9.019841
 -2.215904,  2.456674,  9.004312
 -2.238816,  2.482448,  8.988778
 -2.261135,  2.507970,  8.973320
 -2.283215,  2.533143,  8.957869
 -2.304692,  2.558071,  8.942507
 -2.325923,  2.582652,  8.927165
 -2.346544,  2.606994,  8.911924
 -2.366912,  2.630991,  8.896714
 -2.386662,  2.654755,  8.881618
 -2.406156,  2.678178,  8.866563
 -2.425024,  2.701374,  8.851635
 -2.443631,  2.724233,  8.836758
 -2.461607,  2.746872,  8.822019
 -2.479318,  2.769177,  8.807342
 -2.496393,  2.791271,  8.792813
 -2.513200,  2.813033,  8.778355
 -2.529367,  2.834592,  8.764056
 -2.545262,  2.855824,  8.749837
 -2.560515,  2.876860,  8.735787
 -2.575493,  2.897574,  8.721825
 -2.589827,  2.918099,  8.708040
 -2.603885,  2.938307,  8.694352
 -2.617298,  2.958334,  8.680850
 -2.630432,  2.978049,  8.667452
 -2.642923,  2.997591,  8.654247
 -2.655133,  3.016825,  8.641153
 -2.666700,  3.035893,  8.628260
 -2.677986,  3.054659,  8.615485
 -2.688631,  3.073267,  8.602916
 -2.698995,  3.091578,  8.590472
 -2.708720,  3.109737,  8.578239
 -2.718165,  3.127605,  8.566136
 -2.726974,  3.145328,  8.554251
 -2.735503,  3.162764,  8.542501
 -2.743402,  3.180062,  8.530972
 -2.751021,  3.197079,  8.519583
 -2.758015,  3.213964,  8.508420
 -2.764731,  3.230572,  8.497400
 -2.770827,  3.247055,  8.486610
 -2.776647,  3.263266,  8.475967
 -2.781854,  3.279356,  8.465556
 -2.786786,  3.295179,  8.455296
 -2.791114,  3.310887,  8.445271
 -2.795168,  3.326332,  8.435399
 -2.798627,  3.341666,  8.425764
 -2.801814,  3.356742,  8.416285
 -2.804414,  3.371711,  8.407044
 -2.806746,  3.386426,  8.397961
 -2.808501,  3.401037,  8.389117
 -2.809990,  3.415398,  8.380434
 -2.810911,  3.429659,  8.371990
 -2.811570,  3.443672,  8.363709
 -2.811672,  3.457588,  8.355667
 -2.811515,  3.471259,  8.347788
 -2.810813,  3.484835,  8.340150
 -2.809855,  3.498170,  8.332675
 -2.808363,  3.511411,  8.325441
 -2.806620,  3.524413,  8.318371
 -2.804354,  3.537321,  8.311541
 -2.801841,  3.549994,  8.304876
 -2.798818,  3.562573,  8.298449
 -2.795551,  3.574918,  8.292188
 -2.791788,  3.587170,  8.286165
 -2.787785,  3.599189,  8.280307
 -2.783299,  3.611114,  8.274687
 -2.778578,  3.622808,  8.269231
 -2.773387,  3.634406,  8.264011
 -2.767965,  3.645775,  8.258956
 -2.762088,  3.657045,  8.254136
 -2.755983,  3.668087,  8.249480
 -2.749439,  3.679029,  8.245057
 -2.742671,  3.689743,  8.240798
 -2.735477,  3.700353,  8.236770
 -2.728065,  3.710736,  8.232906
 -2.720242,  3.721012,  8.229272
 -2.712205,  3.731060,  8.225800
 -2.703772,  3.740998,  8.222556
 -2.695130,  3.750707,  8.219475
 -2.686107,  3.760302,  8.216619
 -2.676879,  3.769669,  8.213925
 -2.667287,  3.778916,  8.211455
 -2.657494,  3.787934,  8.209145
 -2.647352,  3.796828,  8.207058
 -2.637013,  3.805491,  8.205131
 -2.626343,  3.814024,  8.203424
 -2.615479,  3.822327,  8.201876
 -2.604300,  3.830493,  8.200547
 -2.592932,  3.838427,  8.199375
 -2.581265,  3.846219,  8.198420
 -2.569413,  3.853777,  8.197622
 -2.557278,  3.861187,  8.197039
 -2.544964,  3.868361,  8.196611
 -2.532382,  3.875380,  8.196397
 -2.519625,  3.882162,  8.196338
 -2.506617,  3.888782,  8.196489
 -2.493438,  3.895163,  8.196794
 -2.480025,  3.901374,  8.197309
 -2.466444,  3.907345,  8.197976
 -2.452646,  3.913138,  8.198851
 -2.438684,  3.918689,  8.199877
 -2.424522,  3.924054,  8.201109
 -2.410200,  3.929176,  8.202492
 -2.395694,  3.934104,  8.204078
 -2.381032,  3.938786,  8.205814
 -2.366202,  3.943267,  8.207751
 -2.351220,  3.947499,  8.209837
 -2.336087,  3.951522,  8.212122
 -2.320806,  3.955295,  8.214555
 -2.305389,  3.958850,  8.217186
 -2.289828,  3.962152,  8.219963
 -2.274148,  3.965228,  8.222937
 -2.258327,  3.968050,  8.226055
 -2.242404,  3.970638,  8.229367
 -2.226342,  3.972968,  8.232823
 -2.210194,  3.975056,  8.236471
 -2.193912,  3.976885,  8.240261
 -2.177559,  3.978463,  8.244242
 -2.161075,  3.979779,  8.248363
 -2.144536,  3.980837,  8.252673
 -2.127869,  3.981631,  8.257122
 -2.111162,  3.982157,  8.261758
 -2.094331,  3.982418,  8.266532
 -2.077476,  3.982404,  8.271490
 -2.060498,  3.982122,  8.276584
 -2.043512,  3.981556,  8.281861
 -2.026407,  3.980720,  8.287271
 -2.009307,  3.979593,  8.292863
 -1.992092,  3.978194,  8.298587
 -1.974897,  3.976496,  8.304489
 -1.957589,  3.974524,  8.310521
 -1.940315,  3.972244,  8.316730
 -1.922931,  3.969690,  8.323067
 -1.905595,  3.966820,  8.329578
 -1.888152,  3.963673,  8.336215
 -1.870771,  3.960204,  8.343024
 -1.853285,  3.956456,  8.349957
 -1.835874,  3.952378,  8.357058
 -1.818361,  3.948020,  8.364282
 -1.800936,  3.943326,  8.371672
 -1.783411,  3.938349,  8.379181
 -1.765988,  3.933029,  8.386854
 -1.748466,  3.927425,  8.394643
 -1.731058,  3.921471,  8.402593
 -1.713554,  3.915233,  8.410658
 -1.696176,  3.908638,  8.418880
 -1.678703,  3.901757,  8.427214
 -1.661370,  3.894513,  8.435703
 -1.643942,  3.886982,  8.444300
 -1.626666,  3.879082,  8.453048
 -1.609297,  3.870895,  8.461902
 -1.592090,  3.862333,  8.470904
 -1.574792,  3.853482,  8.480009
 -1.557667,  3.844251,  8.489258
 -1.540453,  3.834731,  8.498607
 -1.523421,  3.824824,  8.508096
 -1.506302,  3.814629,  8.517681
 -1.489375,  3.804043,  8.527404
 -1.472361,  3.793166,  8.537218
 -1.455550,  3.781894,  8.547166
 -1.438653,  3.770333,  8.557203
 -1.421967,  3.758371,  8.567368
 -1.405197,  3.746118,  8.577619
 -1.388645,  3.733462,  8.587995
 -1.372011,  3.720515,  8.598451
 -1.355604,  3.707160,  8.609028
 -1.339115,  3.693516,  8.619682
 -1.322860,  3.679459,  8.630452
 -1.306524,  3.665113,  8.641295
 -1.290429,  3.650352,  8.652250
 -1.274253,  3.635302,  8.663272
 -1.258326,  3.619834,  8.674402
 -1.242319,  3.604077,  8.685595
 -1.226565,  3.587900,  8.696891
 -1.210732,  3.571435,  8.708245
 -1.195159,  3.554547,  8.719697
 -1.179507,  3.537372,  8.731202
 -1.164119,  3.519772,  8.742800
 -1.148652,  3.501887,  8.754448
 -1.133454,  3.483575,  8.766182
 -1.118178,  3.464979,  8.777960
 -1.103175,  3.445954,  8.789820
 -1.088094,  3.426647,  8.801719
 -1.073289,  3.406911,  8.813695
 -1.058406,  3.386893,  8.825704
 -1.043802,  3.366446,  8.837783
 -1.029120,  3.345719,  8.849892
 -1.014720,  3.324562,  8.862065
 -1.000242,  3.303127,  8.874261
 -0.986047,  3.281263,  8.886516
 -0.971774,  3.259122,  8.898789
 -0.957786,  3.236553,  8.911115
 -0.943719,  3.213710,  8.923453
 -0.929938,  3.190438,  8.935838
 -0.916077,  3.166895,  8.948229
 -0.902504,  3.142925,  8.960661
 -0.888850,  3.118685,  8.973094
 -0.875483,  3.094021,  8.985562
 -0.862036,  3.069090,  8.998024
 -0.848874,  3.043735,  9.010515
 -0.835632,  3.018117,  9.022995
 -0.822674,  2.992078,  9.035498
 -0.809634,  2.965777,  9.047983
 -0.796877,  2.939059,  9.060484
 -0.784039,  2.912082,  9.072962
 -0.771480,  2.884691,  9.085450
 -0.758839,  2.857044,  9.097909
 -0.746475,  2.828987,  9.110370
 -0.734029,  2.800677,  9.122797
 -0.721856,  2.771961,  9.135220
 -0.709599,  2.742996,  9.147602
 -0.697613,  2.713629,  9.159974
 -0.685542,  2.684017,  9.172299
 -0.673737,  2.654006,  9.184607
 -0.661846,  2.623755,  9.196863
 -0.650217,  2.593111,  9.209095
 -0.638501,  2.562230,  9.221268
 -0.627042,  2.530962,  9.233411
 -0.615494,  2.499461,  9.245490
 -0.604198,  2.467578,  9.257532
 -0.592813,  2.435467,  9.269503
 -0.581673,  2.402980,  9.281431
 -0.570443,  2.370270,  9.293282
 -0.559452,  2.337190,  9.305084
 -0.548370,  2.303892,  9.316803
 -0.537519,  2.270231,  9.328466
 -0.526577,  2.236356,  9.340041
 -0.515859,  2.202127,  9.351552
 -0.505048,  2.167688,  9.362971
 -0.494454,  2.132902,  9.374320
 -0.483766,  2.097912,  9.385569
 -0.473287,  2.062582,  9.396743
 -0.462713,  2.027054,  9.407812
 -0.452340,  1.991196,  9.418799
 -0.441871,  1.955144,  9.429676
 -0.431593,  1.918770,  9.440464
 -0.421219,  1.882208,  9.451137
 -0.411027,  1.845334,  9.461716
 -0.400738,  1.808278,  9.472173
 -0.390622,  1.770918,  9.482531
 -0.380408,  1.733383,  9.492762
 -0.370357,  1.695553,  9.502888
 -0.360207,  1.657554,  9.512882
 -0.350211,  1.619272,  9.522764
 -0.340115,  1.580826,  9.532511
 -0.330162,  1.542106,  9.542140
 -0.320109,  1.503230,  9.551629
 -0.310189,  1.464091,  9.560994
 -0.300168,  1.424801,  9.570215
 -0.290270,  1.385260,  9.579307
 -0.280270,  1.345575,  9.588250
 -0.270382,  1.305650,  9.597059
 -0.260392,  1.265588,  9.605715
 -0.250504,  1.225298,  9.614232
 -0.240512,  1.184877,  9.622591
 -0.230611,  1.144240,  9.630807
 -0.220607,  1.103479,  9.638861
 -0.210683,  1.062515,  9.646768
 -0.200655,  1.021434,  9.654509
 -0.190696,  0.980161,  9.662097
 -0.180634,  0.938780,  9.669517
 -0.170629,  0.897219,  9.676780
 -0.160520,  0.855557,  9.683871
 -0.150458,  0.813728,  9.690802
 -0.140293,  0.771806,  9.697557
 -0.130162,  0.729730,  9.704147
 -0.119930,  0.687569,  9.710560
 -0.109720,  0.645267,  9.716804
 -0.099409,  0.602887,  9.722868
 -0.089111,  0.560380,  9.728760
 -0.078711,  0.517802,  9.734469
 -0.068312,  0.475112,  9.740003
 -0.057814,  0.432359,  9.745352
 -0.047305,  0.389507,  9.750523
 -0.036698,  0.346599,  9.755507
 -0.026070,  0.303607,  9.760310
 -0.015344,  0.260568,  9.764924
 -0.004587,  0.217458,  9.769355
  0.006267,  0.174308,  9.773596
  0.017162,  0.131103,  9.777652
  0.028152,  0.087865,  9.781516
  0.039194,  0.044586,  9.785192
  0.050328,  0.001283,  9.788676
  0.061526, -0.042047,  9.791970
  0.072813, -0.085393,  9.795072
  0.084173, -0.128751,  9.797983
  0.095621, -0.172118,  9.800700
  0.107151, -0.215482,  9.803224
  0.118766, -0.258847,  9.805556
  0.130474, -0.302194,  9.807693
  0.142263, -0.345534,  9.809638
  0.154153, -0.388843,  9.811387
  0.166122, -0.432136,  9.812944
  0.178201, -0.475382,  9.814305
  0.190356, -0.518606,  9.815475
  0.202629, -0.561769,  9.816448
  0.214973, -0.604901,  9.817231
  0.227445, -0.647957,  9.817817
  0.239984, -0.690975,  9.818213
  0.252657, -0.733903,  9.818414
  0.265394, -0.776785,  9.818426
  0.278273, -0.819562,  9.818242
  0.291211, -0.862286,  9.817871
  0.304298, -0.904891,  9.817306
  0.317439, -0.947436,  9.816555
  0.330736, -0.989847,  9.815610
  0.344082, -1.032191,  9.814482
  0.357590, -1.074388,  9.813161
  0.371142, -1.116510,  9.811659
  0.384861, -1.158470,  9.809966
  0.398619, -1.200349,  9.808094
  0.412550, -1.242053,  9.806032
  0.426513, -1.283670,  9.803795
  0.440655, -1.325097,  9.801370
  0.454823, -1.366430,  9.798772
  0.469173, -1.407561,  9.795988
  0.483544, -1.448591,  9.793035
  0.498102, -1.489406,  9.789898
  0.512673, -1.530114,  9.786595
  0.527434, -1.570595,  9.783111
  0.542203, -1.610962,  9.779464
  0.557164, -1.651089,  9.775639
  0.572127, -1.691097,  9.771655
  0.587284, -1.730853,  9.767496
  0.602436, -1.770484,  9.763182
  0.617785, -1.809852,  9.758696
  0.633120, -1.849089,  9.754059
  0.648655, -1.888051,  9.749253
  0.664169, -1.926877,  9.744301
  0.679884, -1.965417,  9.739183
  0.695570, -2.003817,  9.733924
  0.711457, -2.041919,  9.728503
  0.727309, -2.079877,  9.722945
  0.743362, -2.117526,  9.717229
  0.759372, -2.155026,  9.711381
  0.775584, -2.192209,  9.705379
  0.791744, -2.229237,  9.699250
  0.808105, -2.265939,  9.692971
  0.824407, -2.302482,  9.686571
  0.840909, -2.338689,  9.680025
  0.857344, -2.374734,  9.673362
  0.873979, -2.410434,  9.666559
  0.890538, -2.445968,  9.659644
  0.907294, -2.481149,  9.652593
  0.923968, -2.516161,  9.645436
  0.940837, -2.550812,  9.638148
  0.957615, -2.585290,  9.630760
  0.974586, -2.619400,  9.623245
  0.991458, -2.653334,  9.615636
  1.008520, -2.686893,  9.607905
  1.025476, -2.720274,  9.600086
  1.042619, -2.753272,  9.592151
  1.059647, -2.786090,  9.584133
  1.076860, -2.818519,  9.576003
  1.093950, -2.850765,  9.567798
  1.111221, -2.882618,  9.559486
  1.128362, -2.914284,  9.551104
  1.145680, -2.945552,  9.542621
  1.162860, -2.976632,  9.534074
  1.180213, -3.007308,  9.525432
  1.197422, -3.037795,  9.516732
  1.214798, -3.067873,  9.507943
  1.232023, -3.097761,  9.499101
  1.249412, -3.127236,  9.490176
  1.266642, -3.156518,  9.481205
  1.284031, -3.185385,  9.472156
  1.301254, -3.214057,  9.463068
  1.318632, -3.242310,  9.453908
  1.335837, -3.270368,  9.444714
  1.353192, -3.298005,  9.435454
  1.370368, -3.325444,  9.426168
  1.387688, -3.352461,  9.416820
  1.404824, -3.379279,  9.407453
  1.422098, -3.405671,  9.398030
  1.439182, -3.431865,  9.388594
  1.456400, -3.457631,  9.379109
  1.473421, -3.483197,  9.369617
  1.490570, -3.508336,  9.360080
  1.507518, -3.533273,  9.350544
  1.524588, -3.557782,  9.340969
  1.541452, -3.582088,  9.331401
  1.558432, -3.605966,  9.321801
  1.575201, -3.629641,  9.312213
  1.592081, -3.652887,  9.302599
  1.608746, -3.675929,  9.293004
  1.625515, -3.698542,  9.283388
  1.642066, -3.720951,  9.273798
  1.658715, -3.742932,  9.264193
  1.675141, -3.764707,  9.254620
  1.691659, -3.786055,  9.245038
  1.707953, -3.807198,  9.235494
  1.724331, -3.827914,  9.225946
  1.740482, -3.848424,  9.216444
  1.756712, -3.868508,  9.206943
  1.772711, -3.888386,  9.197494
  1.788783, -3.907840,  9.188052
  1.804623, -3.927086,  9.178668
  1.820529, -3.945911,  9.169296
  1.836200, -3.964527,  9.159989
  1.851932, -3.982724,  9.150699
  1.867428, -4.000711,  9.141480
  1.882977, -4.018281,  9.132285
  1.898289, -4.035641,  9.123165
  1.913648, -4.052586,  9.114075
  1.928769, -4.069320,  9.105067
  1.943931, -4.085642,  9.096093
  1.958853, -4.101753,  9.087207
  1.973811, -4.117454,  9.078361
  1.988529, -4.132942,  9.069609
  2.003274, -4.148023,  9.060902
  2.017781, -4.162891,  9.052294
  2.032308, -4.177356,  9.043736
  2.046597, -4.191606,  9.035283
  2.060900, -4.205456,  9.026885
  2.074965, -4.219090,  9.018597
  2.089037, -4.232327,  9.010370
  2.102872, -4.245347,  9.002258
  2.116709, -4.257974,  8.994211
  2.130308, -4.270382,  8.986286
  2.143902, -4.282402,  8.978430
  2.157261, -4.294201,  8.970700
  2.170607, -4.305614,  8.963044
  2.183719, -4.316806,  8.955520
  2.196812, -4.327617,  8.948074
  2.209673, -4.338203,  8.940765
  2.222507, -4.348413,  8.933539
  2.235112, -4.358397,  8.926453
  2.247683, -4.368008,  8.919455
  2.260026, -4.377392,  8.912603
  2.272328, -4.386407,  8.905842
  2.284406, -4.395192,  8.899231
  2.296435, -4.403613,  8.892717
  2.308241, -4.411803,  8.886356
  2.319992, -4.419632,  8.880095
  2.331523, -4.427228,  8.873992
  2.342990, -4.434467,  8.867994
  2.354241, -4.441471,  8.862157
  2.365421, -4.448123,  8.856428
  2.376387, -4.454538,  8.850865
  2.387275, -4.460604,  8.845413
  2.397952, -4.466431,  8.840130
  2.408542, -4.471914,  8.834963
  2.418926, -4.477155,  8.829968
  2.429214, -4.482056,  8.825092
  2.439299, -4.486714,  8.820391
  2.449281, -4.491035,  8.815812
  2.459064, -4.495110,  8.811412
  2.468735, -4.498854,  8.807137
  2.478209, -4.502349,  8.803043
  2.487564, -4.505516,  8.799077
  2.496726, -4.508432,  8.795296
  2.505761, -4.511024,  8.791645
  2.514606, -4.513363,  8.788181
  2.523315, -4.515381,  8.784850
  2.531838, -4.517144,  8.781708
  2.540217, -4.518591,  8.778702
  2.548413, -4.519780,  8.775887
  2.556456, -4.520656,  8.773210
  2.564321, -4.521271,  8.770726
  2.572023, -4.521577,  8.768383
  2.579550, -4.521620,  8.766234
  2.586907, -4.521358,  8.764228
  2.594092, -4.520829,  8.762418
  2.601098, -4.519999,  8.760752
  2.607936, -4.518901,  8.759283
  2.614585, -4.517504,  8.757961
  2.621070, -4.515836,  8.756836
  2.627356, -4.513873,  8.755860
  2.633483, -4.511636,  8.755082
  2.639402, -4.509107,  8.754454
  2.645165, -4.506302,  8.754025
  2.650710, -4.503209,  8.753746
  2.656103, -4.499836,  8.753667
  2.661270, -4.496177,  8.753741
  2.666286, -4.492237,  8.754013
  2.671068, -4.488014,  8.754439
  2.675703, -4.483506,  8.755064
  2.680094, -4.478719,  8.755843
  2.684341, -4.473644,  8.756820
  2.688334, -4.468293,  8.757952
  2.692187, -4.462651,  8.759283
  2.695777, -4.456735,  8.760768
  2.699230, -4.450526,  8.762451
  2.702410, -4.444045,  8.764289
  2.705456, -4.437269,  8.766323
  2.708220, -4.430222,  8.768513
  2.710853, -4.422879,  8.770898
  2.713195, -4.415267,  8.773437
  2.715408, -4.407355,  8.776171
  2.717321, -4.399177,  8.779059
  2.719108, -4.390697,  8.782140
  2.720586, -4.381952,  8.785374
  2.721940, -4.372903,  8.788799
  2.722975, -4.363591,  8.792376
  2.723890, -4.353971,  8.796143
  2.724477, -4.344091,  8.800061
  2.724945, -4.333901,  8.804165
  2.725077, -4.323451,  8.808421
  2.725092, -4.312690,  8.812860
  2.724762, -4.301670,  8.817448
  2.724317, -4.290336,  8.822217
  2.723519, -4.278745,  8.827134
  2.722608, -4.266838,  8.832230
  2.721334, -4.254675,  8.837471
  2.719950, -4.242193,  8.842887
  2.718195, -4.229456,  8.848447
  2.716331, -4.216399,  8.854178
  2.714089, -4.203087,  8.860051
  2.711738, -4.189453,  8.866092
  2.709001, -4.175565,  8.872273
  2.706158, -4.161353,  8.878617
  2.702919, -4.146888,  8.885098
  2.699577, -4.132097,  8.891739
  2.695831, -4.117053,  8.898514
  2.691983, -4.101682,  8.905444
  2.687724, -4.086058,  8.912505
  2.683363, -4.070105,  8.919717
  2.678585, -4.053900,  8.927057
  2.673706, -4.037364,  8.934543
  2.668403, -4.020576,  8.942154
  2.663000, -4.003456,  8.949905
  2.657166, -3.986084,  8.957777
  2.651232, -3.968380,  8.965786
  2.644861, -3.950422,  8.973910
  2.638391, -3.932131,  8.982166
  2.631479, -3.913588,  8.990533
  2.624467, -3.894709,  8.999027
  2.617007, -3.875578,  9.007628
  2.609449, -3.856111,  9.016348
  2.601436, -3.836392,  9.025172
  2.593326, -3.816336,  9.034110
  2.584756, -3.796026,  9.043145
  2.576089, -3.775380,  9.052289
  2.566957, -3.754481,  9.061525
  2.557728, -3.733244,  9.070863
  2.548030, -3.711754,  9.080289
  2.538235, -3.689926,  9.089809
  2.527966, -3.667843,  9.099412
  2.517600, -3.645424,  9.109102
  2.506757, -3.622750,  9.118870
  2.495817, -3.599739,  9.128718
  2.484397, -3.576472,  9.138637
  2.472878, -3.552869,  9.148630
  2.460877, -3.529011,  9.158687
  2.448777, -3.504816,  9.168811
  2.436191, -3.480365,  9.178993
  2.423507, -3.455579,  9.189234
  2.410334, -3.430538,  9.199527
  2.397062, -3.405161,  9.209871
  2.383300, -3.379528,  9.220260
  2.369439, -3.353562,  9.230692
  2.355086, -3.327340,  9.241162
  2.340633, -3.300785,  9.251668
  2.325687, -3.273974,  9.262204
  2.310640, -3.246832,  9.272768
  2.295100, -3.219435,  9.283355
  2.279459, -3.191708,  9.293961
  2.263324, -3.163725,  9.304582
  2.247086, -3.135415,  9.315215
  2.230356, -3.106850,  9.325854
  2.213522, -3.077960,  9.336497
  2.196195, -3.048814,  9.347138
  2.178765, -3.019346,  9.357774
  2.160843, -2.989624,  9.368400
  2.142816, -2.959582,  9.379012
  2.124299, -2.929286,  9.389606
  2.105676, -2.898673,  9.400177
  2.086566, -2.867808,  9.410721
  2.067348, -2.836629,  9.421234
  2.047646, -2.805197,  9.431711
  2.027835, -2.773456,  9.442147
  2.007542, -2.741465,  9.452539
  1.987140, -2.709167,  9.462881
  1.966260, -2.676620,  9.473169
  1.945269, -2.643771,  9.483398
  1.923804, -2.610674,  9.493565
  1.902227, -2.577280,  9.503664
  1.880180, -2.543640,  9.513690
  1.858021, -2.509707,  9.523640
  1.835397, -2.475530,  9.533507
  1.812659, -2.441065,  9.543288
  1.789462, -2.406360,  9.552979
  1.766150, -2.371370,  9.562573
  1.742384, -2.336143,  9.572066
  1.718503, -2.300638,  9.581455
  1.694174, -2.264898,  9.590733
  1.669729, -2.228885,  9.599896
  1.644844, -2.192641,  9.608940
  1.619841, -2.156131,  9.617860
  1.594405, -2.119392,  9.626650
  1.568851, -2.082393,  9.635307
  1.542872, -2.045170,  9.643825
  1.516774, -2.007693,  9.652200
  1.490259, -1.969997,  9.660427
  1.463625, -1.932053,  9.668501
  1.436583, -1.893894,  9.676418
  1.409420, -1.855495,  9.684172
  1.381859, -1.816886,  9.691760
  1.354178, -1.778044,  9.699177
  1.326108, -1.738997,  9.706416
  1.297917, -1.699725,  9.713477
  1.269348, -1.660253,  9.720350
  1.240658, -1.620564,  9.727036
  1.211600, -1.580681,  9.733525
  1.182422, -1.540589,  9.739817
  1.152887, -1.500309,  9.745905
  1.123232, -1.459829,  9.751786
  1.093232, -1.419168,  9.757454
  1.063112, -1.378314,  9.762907
  1.032659, -1.337286,  9.768138
  1.002088, -1.296075,  9.773145
  0.971196, -1.254697,  9.777922
  0.940186, -1.213144,  9.782468
  0.908870, -1.171432,  9.786775
  0.877436, -1.129555,  9.790842
  0.845709, -1.087527,  9.794662
  0.813866, -1.045343,  9.798236
  0.781744, -1.003015,  9.801555
  0.749508, -0.960542,  9.804619
  0.717007, -0.917934,  9.807421
  0.684395, -0.875189,  9.809962
  0.651533, -0.832319,  9.812233
  0.618560, -0.789323,  9.814236
  0.585354, -0.746210,  9.815962
  0.552041, -0.702981,  9.817414
  0.518509, -0.659644,  9.818584
  0.484873, -0.616202,  9.819472
  0.451035, -0.572662,  9.820072
  0.417096, -0.529027,  9.820385
  0.382972, -0.485305,  9.820404
  0.348749, -0.441497,  9.820131
  0.314360, -0.397612,  9.819559
  0.279876, -0.353654,  9.818689
  0.245242, -0.309628,  9.817517
  0.210518, -0.265539,  9.816041
  0.175663, -0.221394,  9.814259
  0.140722, -0.177196,  9.812170
  0.105668, -0.132953,  9.809770
  0.070533, -0.088669,  9.807060
  0.035305, -0.044349,  9.804037
 -0.000000,  0.000000,  9.800700
 -0.035379,  0.044373,  9.797047
 -0.070828,  0.088765,  9.793078
 -0.106331,  0.133170,  9.788792
 -0.141900,  0.177582,  9.784186
 -0.177502,  0.221996,  9.779263
 -0.213163,  0.266406,  9.774019
 -0.248838,  0.310806,  9.768456
 -0.284565,  0.355191,  9.762571
 -0.320284,  0.399555,  9.756369
 -0.356049,  0.443893,  9.749844
 -0.391785,  0.488198,  9.743002
 -0.427559,  0.532466,  9.735837
 -0.463284,  0.576690,  9.728357
 -0.499038,  0.620866,  9.720555
 -0.534722,  0.664985,  9.712440
 -0.570427,  0.709046,  9.704004
 -0.606040,  0.753039,  9.695260
 -0.641667,  0.796962,  9.686194
 -0.677179,  0.840806,  9.676825
 -0.712696,  0.884570,  9.667138
 -0.748077,  0.928243,  9.657152
 -0.783453,  0.971825,  9.646849
 -0.818671,  1.015305,  9.636254
 -0.853876,  1.058684,  9.625347
 -0.888901,  1.101948,  9.614153
 -0.923902,  1.145102,  9.602651
 -0.958701,  1.188130,  9.590870
 -0.993468,  1.231038,  9.578785
 -1.028009,  1.273809,  9.566429
 -1.062509,  1.316449,  9.553775
 -1.096762,  1.358941,  9.540859
 -1.130962,  1.401293,  9.527650
 -1.164894,  1.443487,  9.514190
 -1.198763,  1.485531,  9.500443
 -1.232343,  1.527406,  9.486455
 -1.265849,  1.569122,  9.472188
 -1.299043,  1.610658,  9.457690
 -1.332155,  1.652026,  9.442921
 -1.364933,  1.693205,  9.427934
 -1.397618,  1.734207,  9.412684
 -1.429949,  1.775009,  9.397228
 -1.462176,  1.815627,  9.381518
 -1.494029,  1.856034,  9.365616
 -1.525767,  1.896249,  9.349470
 -1.557111,  1.936244,  9.333144
 -1.588330,  1.976039,  9.316585
